Id,SalePrice
1897,122000.0
1898,125614.285714286
1899,110271.428571429
1900,139171.428571429
1901,194400.0
1902,231417.428571429
1903,162128.571428571
1904,132517.857142857
1905,173200.0
1906,177674.571428571
1907,242128.571428571
1908,108928.571428571
1909,123642.857142857
1910,115928.571428571
1911,188185.714285714
1912,240685.714285714
1913,171276.0
1914,112785.714285714
1915,217705.571428571
1916,161734.285714286
1917,227028.571428571
1918,136428.571428571
1919,160214.285714286
1920,213069.857142857
1921,368396.285714286
1922,311417.428571429
1923,197928.571428571
1924,260560.285714286
1925,174857.142857143
1926,308945.285714286
1927,150014.285714286
1928,165400.0
1929,123714.285714286
1930,120500.0
1931,131457.142857143
1932,140890.714285714
1933,198571.428571429
1934,178414.285714286
1935,178333.142857143
1936,196600.0
1937,200773.857142857
1938,210560.285714286
1939,190311.285714286
1940,152754.285714286
1941,151833.571428571
1942,198644.285714286
1943,129975.571428571
1944,204989.0
1945,274131.714285714
1946,200517.714285714
1947,185636.571428571
1948,328928.571428571
1949,277145.285714286
1950,153357.142857143
1951,212185.714285714
1952,311417.428571429
1953,149379.857142857
1954,176057.142857143
1955,137614.285714286
1956,272356.142857143
1957,224963.285714286
1958,241614.285714286
1959,164633.142857143
1960,113785.714285714
1961,124785.714285714
1962,123785.714285714
1963,119500.0
1964,121071.428571429
1965,152285.714285714
1966,152736.0
1967,305073.857142857
1968,378967.714285714
1969,338642.857142857
1970,349992.857142857
1971,283070.428571429
1972,280040.0
1973,181285.714285714
1974,253985.714285714
1975,399805.0
1976,212857.142857143
1977,272714.285714286
1978,330836.428571429
1979,227010.142857143
1980,206029.714285714
1981,234035.714285714
1982,168278.571428571
1983,148904.142857143
1984,151521.714285714
1985,198125.428571429
1986,198125.428571429
1987,170435.0
1988,159061.714285714
1989,168276.0
1990,172490.285714286
1991,164750.0
1992,193200.0
1993,144542.857142857
1994,223397.142857143
1995,174418.857142857
1996,205071.428571429
1997,246334.714285714
1998,303645.285714286
1999,250842.857142857
2000,245087.571428571
2001,230542.857142857
2002,219265.571428571
2003,243725.857142857
2004,209328.571428571
2005,166528.571428571
2006,180764.285714286
2007,215534.714285714
2008,155628.571428571
2009,187057.142857143
2010,175755.285714286
2011,140257.142857143
2012,177258.142857143
2013,183047.428571429
2014,188118.857142857
2015,189130.0
2016,193047.428571429
2017,189047.428571429
2018,132517.857142857
2019,126285.714285714
2020,124571.428571429
2021,113857.142857143
2022,202467.142857143
2023,159200.0
2024,237971.428571429
2025,239414.285714286
2026,170435.0
2027,148397.857142857
2028,161493.142857143
2029,151928.571428571
2030,248139.714285714
2031,173589.714285714
2032,202839.714285714
2033,202839.714285714
2034,134000.0
2035,225142.857142857
2036,154285.714285714
2037,152642.857142857
2038,167811.142857143
2039,144357.142857143
2040,234589.285714286
2041,237274.571428571
2042,155285.714285714
2043,180714.285714286
2044,207664.0
2045,263555.0
2046,241404.428571429
2047,161785.714285714
2048,117500.0
2049,213431.0
2050,194042.857142857
2051,123357.142857143
2052,117421.428571429
2053,132314.285714286
2054,131557.142857143
2055,165171.428571429
2056,134042.857142857
2057,138028.571428571
2058,222358.571428571
2059,162850.857142857
2060,170771.428571429
2061,220694.142857143
2062,138071.428571429
2063,118885.714285714
2064,139957.142857143
2065,146394.142857143
2066,214004.571428571
2067,116171.428571429
2068,255146.857142857
2069,116685.714285714
2070,132257.142857143
2071,117471.428571429
2072,165642.857142857
2073,138071.428571429
2074,184042.857142857
2075,149379.857142857
2076,135385.714285714
2077,147785.714285714
2078,127285.714285714
2079,164418.857142857
2080,116235.714285714
2081,152428.571428571
2082,135285.714285714
2083,161785.714285714
2084,125085.714285714
2085,143314.285714286
2086,120828.571428571
2087,127650.0
2088,128128.571428571
2089,128471.428571429
2090,130050.0
2091,130464.285714286
2092,157700.0
2093,169142.857142857
2094,79185.7142857143
2095,171785.714285714
2096,106714.285714286
2097,87057.1428571429
2098,158276.0
2099,93200.0
2100,122842.857142857
2101,157214.285714286
2102,126400.0
2103,129771.428571429
2104,163714.285714286
2105,96414.2857142857
2106,139833.571428571
2107,176700.0
2108,121207.142857143
2109,110271.428571429
2110,136028.571428571
2111,150414.285714286
2112,155621.428571429
2113,132235.714285714
2114,125400.0
2115,127278.571428571
2116,115842.857142857
2117,129407.142857143
2118,131550.0
2119,114714.285714286
2120,125614.285714286
2121,110757.142857143
2122,123414.285714286
2123,110057.142857143
2124,130207.142857143
2125,129778.571428571
2126,154500.0
2127,133128.571428571
2128,136414.285714286
2129,115307.142857143
2130,158842.857142857
2131,168975.571428571
2132,142685.714285714
2133,147711.285714286
2134,135114.285714286
2135,118785.714285714
2136,118250.0
2137,123350.0
2138,148785.714285714
2139,157028.571428571
2140,136285.714285714
2141,125528.571428571
2142,129757.142857143
2143,122071.428571429
2144,189394.142857143
2145,132628.571428571
2146,209774.571428571
2147,183342.857142857
2148,150333.142857143
2149,139500.0
2150,250852.857142857
2151,124614.285714286
2152,201624.285714286
2153,180328.571428571
2154,101857.142857143
2155,156914.285714286
2156,279595.714285714
2157,204128.571428571
2158,191501.428571429
2159,176057.142857143
2160,147947.857142857
2161,206476.857142857
2162,386096.285714286
2163,275288.142857143
2164,181000.0
2165,168214.285714286
2166,143700.0
2167,178279.428571429
2168,201114.285714286
2169,160990.285714286
2170,195485.714285714
2171,163871.428571429
2172,127550.0
2173,172000.0
2174,181271.428571429
2175,225257.142857143
2176,311417.428571429
2177,215628.571428571
2178,164333.571428571
2179,143135.714285714
2180,264895.571428571
2181,241404.428571429
2182,213431.0
2183,206634.571428571
2184,137128.571428571
2185,140100.0
2186,136385.714285714
2187,145757.142857143
2188,151842.857142857
2189,320821.428571429
2190,78557.1428571429
2191,93785.7142857143
2192,102928.571428571
2193,118785.714285714
2194,102071.428571429
2195,158414.285714286
2196,111771.428571429
2197,120857.142857143
2198,176125.571428571
2199,184914.285714286
2200,149633.142857143
2201,164797.857142857
2202,167071.428571429
2203,161342.857142857
2204,198842.857142857
2205,135500.0
2206,128000.0
2207,161985.714285714
2208,182271.428571429
2209,180735.714285714
2210,119500.0
2211,129214.285714286
2212,125914.285714286
2213,102071.428571429
2214,129407.142857143
2215,118842.857142857
2216,184142.857142857
2217,152500.0
2218,124185.714285714
2219,124185.714285714
2220,122133.142857143
2221,217705.571428571
2222,217705.571428571
2223,194017.857142857
2224,181690.714285714
2225,162771.428571429
2226,222011.0
2227,182254.0
2228,216714.285714286
2229,195714.285714286
2230,146914.285714286
2231,173542.857142857
2232,219846.857142857
2233,175257.142857143
2234,177857.142857143
2235,180450.857142857
2236,264802.428571429
2237,296373.857142857
2238,205035.714285714
2239,115928.571428571
2240,158946.857142857
2241,209774.571428571
2242,156089.714285714
2243,152736.0
2244,125071.428571429
2245,117357.142857143
2246,175257.142857143
2247,91571.4285714286
2248,116928.571428571
2249,119985.714285714
2250,150014.285714286
2251,317285.714285714
2252,203857.142857143
2253,162261.714285714
2254,170128.571428571
2255,192128.571428571
2256,181261.714285714
2257,158414.285714286
2258,172046.0
2259,160714.285714286
2260,175257.142857143
2261,165814.285714286
2262,193107.142857143
2263,267897.142857143
2264,317285.714285714
2265,295707.142857143
2266,183136.571428571
2267,339500.0
2268,310785.714285714
2269,153020.142857143
2270,176485.714285714
2271,257216.714285714
2272,218542.857142857
2273,160957.142857143
2274,177428.571428571
2275,189385.714285714
2276,149714.285714286
2277,193342.857142857
2278,160528.571428571
2279,118000.0
2280,148557.142857143
2281,174878.571428571
2282,159714.285714286
2283,125071.428571429
2284,140214.285714286
2285,134000.0
2286,135100.0
2287,277502.428571429
2288,234576.142857143
2289,324000.0
2290,358350.0
2291,204989.0
2292,306417.428571429
2293,392182.0
2294,399402.0
2295,310391.0
2296,259849.142857143
2297,237042.857142857
2298,275414.285714286
2299,386366.428571429
2300,244001.428571429
2301,190057.142857143
2302,203485.714285714
2303,196691.428571429
2304,218070.428571429
2305,183468.285714286
2306,183468.285714286
2307,156992.857142857
2308,187200.0
2309,168314.285714286
2310,143118.428571429
2311,186711.142857143
2312,173940.714285714
2313,161400.0
2314,173255.285714286
2315,159633.142857143
2316,153557.142857143
2317,175971.428571429
2318,169847.428571429
2319,144842.857142857
2320,176139.857142857
2321,195268.285714286
2322,170435.0
2323,210131.714285714
2324,149390.714285714
2325,212269.857142857
2326,176485.714285714
2327,169428.571428571
2328,199261.714285714
2329,178542.857142857
2330,161342.857142857
2331,301128.142857143
2332,288981.428571429
2333,266128.571428571
2334,188271.428571429
2335,201357.142857143
2336,286738.571428571
2337,235154.428571429
2338,231431.0
2339,215534.714285714
2340,287231.0
2341,245283.0
2342,208036.571428571
2343,179065.142857143
2344,169628.571428571
2345,200241.428571429
2346,186205.714285714
2347,178491.428571429
2348,184618.857142857
2349,175447.857142857
2350,202985.714285714
2351,215534.714285714
2352,222647.571428571
2353,204700.0
2354,106214.285714286
2355,108785.714285714
2356,154151.285714286
2357,183854.142857143
2358,187557.142857143
2359,149033.142857143
2360,120700.0
2361,140885.714285714
2362,261232.0
2363,136142.857142857
2364,152951.285714286
2365,195611.142857143
2366,166164.285714286
2367,176450.0
2368,186711.142857143
2369,170318.428571429
2370,134000.0
2371,134000.0
2372,176497.0
2373,196342.857142857
2374,219842.857142857
2375,163446.428571429
2376,364824.857142857
2377,243700.0
2378,137528.571428571
2379,187414.285714286
2380,136714.285714286
2381,162400.0
2382,169000.0
2383,200715.714285714
2384,239700.0
2385,137357.142857143
2386,126142.857142857
2387,124500.0
2388,110528.571428571
2389,137242.857142857
2390,172000.0
2391,132428.571428571
2392,110571.428571429
2393,157922.285714286
2394,129057.142857143
2395,194690.285714286
2396,133642.857142857
2397,251162.857142857
2398,134800.0
2399,70328.5714285714
2400,73271.4285714286
2401,131578.571428571
2402,137471.428571429
2403,196348.571428571
2404,146500.0
2405,151957.142857143
2406,124714.285714286
2407,135257.142857143
2408,127285.714285714
2409,161547.428571429
2410,183557.142857143
2411,131271.428571429
2412,168814.285714286
2413,137328.571428571
2414,131571.428571429
2415,182371.428571429
2416,123000.0
2417,132000.0
2418,116285.714285714
2419,164482.714285714
2420,124571.428571429
2421,158414.285714286
2422,195460.285714286
2423,172513.857142857
2424,163546.857142857
2425,227619.285714286
2426,155928.571428571
2427,126226.428571429
2428,168432.142857143
2429,117357.142857143
2430,124571.428571429
2431,138957.142857143
2432,138028.571428571
2433,138314.285714286
2434,143500.0
2435,136857.142857143
2436,106714.285714286
2437,117857.142857143
2438,122657.142857143
2439,138068.428571429
2440,128121.428571429
2441,145992.857142857
2442,149756.714285714
2443,134611.285714286
2444,145490.285714286
2445,116557.142857143
2446,164214.285714286
2447,176471.428571429
2448,161057.142857143
2449,137242.857142857
2450,174476.0
2451,145350.285714286
2452,193115.714285714
2453,105557.142857143
2454,127685.714285714
2455,113428.571428571
2456,140428.571428571
2457,131550.0
2458,126628.571428571
2459,117842.857142857
2460,131550.0
2461,131550.0
2462,132621.428571429
2463,121478.571428571
2464,171928.571428571
2465,152776.0
2466,130847.428571429
2467,127914.285714286
2468,124200.0
2469,126835.714285714
2470,178200.0
2471,180100.0
2472,205200.0
2473,145350.0
2474,142342.857142857
2475,193857.142857143
2476,137292.857142857
2477,153357.142857143
2478,180714.285714286
2479,192417.428571429
2480,165785.714285714
2481,153414.285714286
2482,124571.428571429
2483,119357.142857143
2484,116142.857142857
2485,115928.571428571
2486,192417.428571429
2487,244142.857142857
2488,137985.714285714
2489,156357.142857143
2490,162142.857142857
2491,111742.857142857
2492,162500.0
2493,169400.0
2494,210337.857142857
2495,141328.571428571
2496,260916.714285714
2497,160914.285714286
2498,121607.142857143
2499,109914.285714286
2500,136757.142857143
2501,179514.285714286
2502,175428.571428571
2503,144471.428571429
2504,201037.857142857
2505,189971.428571429
2506,191920.0
2507,220010.142857143
2508,230724.428571429
2509,207147.571428571
2510,188205.714285714
2511,176125.571428571
2512,184357.142857143
2513,204028.571428571
2514,200067.142857143
2515,196560.285714286
2516,160471.428571429
2517,112857.142857143
2518,189400.0
2519,196200.0
2520,174200.0
2521,161342.857142857
2522,204028.571428571
2523,139685.714285714
2524,119785.714285714
2525,133271.428571429
2526,140857.142857143
2527,160114.285714286
2528,131446.428571429
2529,128528.571428571
2530,114814.285714286
2531,250088.142857143
2532,192047.428571429
2533,168276.0
2534,205985.714285714
2535,265628.142857143
2536,264631.714285714
2537,217985.714285714
2538,168276.0
2539,155922.285714286
2540,162657.142857143
2541,157347.428571429
2542,155490.285714286
2543,144000.0
2544,135071.428571429
2545,187328.571428571
2546,136585.714285714
2547,120850.0
2548,164428.571428571
2549,162528.571428571
2550,253367.714285714
2551,136757.142857143
2552,119285.714285714
2553,97000.0
2554,123142.857142857
2555,118771.428571429
2556,117285.714285714
2557,118642.857142857
2558,168214.285714286
2559,168632.714285714
2560,131750.0
2561,147014.285714286
2562,141464.285714286
2563,136400.0
2564,151914.285714286
2565,148628.571428571
2566,163785.714285714
2567,121764.285714286
2568,161307.142857143
2569,205020.0
2570,123785.714285714
2571,187828.571428571
2572,155554.0
2573,212372.857142857
2574,221252.857142857
2575,155100.0
2576,127357.142857143
2577,124342.857142857
2578,141064.571428571
2579,100700.0
2580,126285.714285714
2581,131342.857142857
2582,119214.285714286
2583,250950.0
2584,158437.0
2585,157185.714285714
2586,201179.857142857
2587,204128.571428571
2588,127285.714285714
2589,132428.571428571
2590,188611.142857143
2591,203195.714285714
2592,196348.571428571
2593,184428.571428571
2594,125128.571428571
2595,154975.571428571
2596,321445.285714286
2597,191711.285714286
2598,227200.0
2599,249146.857142857
2600,324035.714285714
2601,117642.857142857
2602,115928.571428571
2603,112357.142857143
2604,86357.1428571429
2605,119071.428571429
2606,137500.0
2607,237774.571428571
2608,247189.142857143
2609,171261.714285714
2610,99357.1428571429
2611,201735.714285714
2612,162500.0
2613,123271.428571429
2614,126571.428571429
2615,159500.0
2616,140928.571428571
2617,264502.428571429
2618,258992.857142857
2619,235219.0
2620,178690.285714286
2621,179469.571428571
2622,159985.714285714
2623,189928.571428571
2624,329500.142857143
2625,347520.857142857
2626,133714.285714286
2627,166164.285714286
2628,282714.285714286
2629,285283.0
2630,204959.0
2631,354583.0
2632,327107.0
2633,224535.714285714
2634,221542.857142857
2635,138428.571428571
2636,176042.857142857
2637,147357.142857143
2638,221971.428571429
2639,204714.285714286
2640,149771.428571429
2641,124528.571428571
2642,202693.714285714
2643,143736.0
2644,134000.0
2645,123785.714285714
2646,123785.714285714
2647,123785.714285714
2648,155554.0
2649,138885.714285714
2650,131736.0
2651,148000.0
2652,275285.714285714
2653,240783.571428571
2654,257161.142857143
2655,334417.428571429
2656,225911.142857143
2657,243257.142857143
2658,189928.571428571
2659,188557.142857143
2660,249682.857142857
2661,330159.571428571
2662,311417.428571429
2663,231485.714285714
2664,168261.285714286
2665,169057.142857143
2666,166025.571428571
2667,161400.0
2668,161400.0
2669,191809.857142857
2670,203959.0
2671,158847.428571429
2672,151164.285714286
2673,184496.857142857
2674,184854.0
2675,156328.142857143
2676,158847.428571429
2677,179842.857142857
2678,197530.428571429
2679,220042.857142857
2680,233400.0
2681,302310.0
2682,278381.428571429
2683,286511.571428571
2684,264214.285714286
2685,268887.571428571
2686,201587.571428571
2687,269774.571428571
2688,215783.428571429
2689,186205.714285714
2690,357967.714285714
2691,168276.0
2692,118000.0
2693,215783.428571429
2694,144742.857142857
2695,169428.571428571
2696,166071.428571429
2697,168347.428571429
2698,176771.428571429
2699,162750.0
2700,156368.428571429
2701,155776.0
2702,128150.0
2703,128576.0
2704,150142.857142857
2705,121842.857142857
2706,114285.714285714
2707,117357.142857143
2708,152237.0
2709,107785.714285714
2710,132142.857142857
2711,343142.857142857
2712,283695.714285714
2713,166164.285714286
2714,146736.0
2715,158150.285714286
2716,150300.0
2717,164261.714285714
2718,183854.142857143
2719,153751.285714286
2720,154628.571428571
2721,141400.0
2722,168404.571428571
2723,131700.0
2724,124571.428571429
2725,137128.571428571
2726,149271.428571429
2727,181493.714285714
2728,157660.714285714
2729,158714.285714286
2730,122571.428571429
2731,111857.142857143
2732,123350.0
2733,182414.285714286
2734,215783.428571429
2735,155200.0
2736,153071.428571429
2737,134628.571428571
2738,188205.714285714
2739,162665.571428571
2740,126778.571428571
2741,164493.714285714
2742,160127.142857143
2743,153842.857142857
2744,144500.0
2745,137714.285714286
2746,156957.142857143
2747,135971.428571429
2748,126457.142857143
2749,130714.285714286
2750,167057.142857143
2751,201417.428571429
2752,202372.857142857
2753,173542.857142857
2754,238123.571428571
2755,144771.428571429
2756,109500.0
2757,117976.428571429
2758,99557.1428571429
2759,161785.714285714
2760,176747.857142857
2761,143057.142857143
2762,141400.0
2763,210214.285714286
2764,140257.142857143
2765,225681.428571429
2766,166542.857142857
2767,105557.142857143
2768,126428.571428571
2769,145342.857142857
2770,143914.285714286
2771,131314.285714286
2772,112785.714285714
2773,157128.571428571
2774,173342.857142857
2775,125778.571428571
2776,138000.0
2777,131550.0
2778,148107.428571429
2779,164000.0
2780,128714.285714286
2781,118271.428571429
2782,119771.428571429
2783,140471.428571429
2784,119142.857142857
2785,130050.0
2786,117071.428571429
2787,128628.571428571
2788,122200.0
2789,138192.857142857
2790,90771.4285714286
2791,179057.142857143
2792,79485.7142857143
2793,165262.142857143
2794,121478.571428571
2795,130050.0
2796,131690.714285714
2797,255474.857142857
2798,142342.857142857
2799,149271.428571429
2800,110642.857142857
2801,127371.428571429
2802,169100.0
2803,217378.285714286
2804,202372.857142857
2805,104485.714285714
2806,122200.0
2807,117821.428571429
2808,152485.714285714
2809,122071.428571429
2810,138857.142857143
2811,145303.571428571
2812,143628.571428571
2813,221844.428571429
2814,208941.428571429
2815,141400.0
2816,256710.0
2817,157671.428571429
2818,129714.285714286
2819,134000.0
2820,162628.571428571
2821,122907.142857143
2822,189087.142857143
2823,365660.571428571
2824,179271.428571429
2825,154685.714285714
2826,122357.142857143
2827,156714.285714286
2828,220959.0
2829,142017.857142857
2830,197500.0
2831,156439.857142857
2832,313659.571428571
2833,252359.571428571
2834,181333.571428571
2835,191920.0
2836,163071.428571429
2837,160957.142857143
2838,158871.428571429
2839,166541.0
2840,202693.714285714
2841,178542.857142857
2842,195900.0
2843,151618.857142857
2844,143000.0
2845,135885.714285714
2846,194242.857142857
2847,206471.428571429
2848,170357.142857143
2849,172133.142857143
2850,251571.428571429
2851,219905.0
2852,209557.142857143
2853,209557.142857143
2854,143135.714285714
2855,181922.285714286
2856,172133.142857143
2857,170204.571428571
2858,180208.0
2859,150276.0
2860,115142.857142857
2861,215703.142857143
2862,151914.285714286
2863,111785.714285714
2864,189928.571428571
2865,146600.0
2866,154950.285714286
2867,106342.857142857
2868,148985.714285714
2869,160433.142857143
2870,219131.714285714
2871,115428.571428571
2872,114642.857142857
2873,149047.857142857
2874,197142.857142857
2875,133707.142857143
2876,165700.0
2877,132864.285714286
2878,153071.428571429
2879,160914.285714286
2880,125621.428571429
2881,184552.142857143
2882,162957.142857143
2883,182333.142857143
2884,172685.714285714
2885,194644.285714286
2886,258988.857142857
2887,135171.428571429
2888,163600.0
2889,102928.571428571
2890,107057.142857143
2891,152204.571428571
2892,110000.0
2893,115428.571428571
2894,109357.142857143
2895,250950.0
2896,200625.428571429
2897,192482.142857143
2898,188205.714285714
2899,188205.714285714
2900,132000.0
2901,317285.714285714
2902,164065.142857143
2903,330159.571428571
2904,274159.571428571
2905,200517.714285714
